date,timestamp,value
04/23/2023 14:48:00,1682232522,6.6
04/23/2023 14:50:00,1682232642,6.500108335
04/23/2023 14:52:00,1682232762,6.533333333
04/23/2023 14:54:00,1682232882,6.5
04/23/2023 14:56:00,1682233002,6.55
04/23/2023 14:58:00,1682233122,6.6
04/23/2023 15:00:00,1682233242,6.499891668
04/23/2023 15:02:00,1682233362,6.666555557
04/23/2023 15:04:00,1682233482,6.5
04/23/2023 15:06:00,1682233602,6.55
04/23/2023 15:08:00,1682233722,6.6
04/23/2023 15:10:00,1682233842,6.500541712
04/23/2023 15:12:00,1682233962,6.516666667
04/23/2023 15:14:00,1682234082,6.499891668
04/23/2023 15:16:00,1682234202,6.549890835
04/23/2023 15:18:00,1682234322,6.600110002
04/23/2023 15:20:00,1682234442,6.483441391
04/23/2023 15:22:00,1682234562,6.666666667
04/23/2023 15:24:00,1682234682,6.533333333
04/23/2023 15:26:00,1682234802,6.583443057
04/23/2023 15:28:00,1682234922,6.602090662
04/23/2023 15:30:00,1682235042,6.499891668
04/23/2023 15:32:00,1682235162,6.916781946
04/23/2023 15:34:00,1682235282,6.566666667
04/23/2023 15:36:00,1682235402,6.61633585
04/23/2023 15:38:00,1682235522,6.7
04/23/2023 15:40:00,1682235642,6.6
04/23/2023 15:42:00,1682235762,6.8
04/23/2023 15:44:00,1682235882,7.000116669
04/23/2023 15:46:00,1682236002,6.849315068
04/23/2023 15:48:00,1682236122,7.183333333
04/23/2023 15:50:00,1682236242,6.767117808
04/23/2023 15:52:00,1682236362,6.849885835
04/23/2023 15:54:00,1682236482,7.166666667
04/23/2023 15:56:00,1682236602,7.249758341
04/23/2023 15:58:00,1682236722,7.183453058
04/23/2023 16:00:00,1682236842,6.866781113
04/23/2023 16:02:00,1682236962,7.083333333
04/23/2023 16:04:00,1682237082,6.916551391
04/23/2023 16:06:00,1682237202,6.952085626
04/23/2023 16:08:00,1682237322,7.033333333
04/23/2023 16:10:00,1682237442,6.900115002
04/23/2023 16:12:00,1682237562,7
04/23/2023 16:14:00,1682237682,6.966666667
04/23/2023 16:16:00,1682237802,22.91666667
04/23/2023 16:18:00,1682237922,6.983333333
04/23/2023 16:20:00,1682238042,6.883333333
04/23/2023 16:22:00,1682238162,6.95
04/23/2023 16:24:00,1682238282,6.899885002
04/23/2023 16:26:00,1682238402,6.933333333
04/23/2023 16:28:00,1682238522,6.983449724
04/23/2023 16:30:00,1682238642,13.21666667
04/23/2023 16:32:00,1682238762,14.31666667
04/23/2023 16:34:00,1682238882,6.7
04/23/2023 16:36:00,1682239002,6.799320068
04/23/2023 16:38:00,1682239122,6.818030273
04/23/2023 16:40:00,1682239242,47.51825061
04/23/2023 16:42:00,1682239362,83.1
04/23/2023 16:44:00,1682239482,82.97350916
04/23/2023 16:46:00,1682239602,82.80138002
04/23/2023 16:48:00,1682239722,84.84858586
04/23/2023 16:50:00,1682239842,83.78333333
04/23/2023 16:52:00,1682239962,84.5
04/23/2023 16:54:00,1682240082,83.8
04/23/2023 16:56:00,1682240202,87.66520558
04/23/2023 16:58:00,1682240322,85.41666667
04/23/2023 17:00:00,1682240442,11.38219511
04/23/2023 17:02:00,1682240562,7.066784446
04/23/2023 17:04:00,1682240682,6.933333333
04/23/2023 17:06:00,1682240802,7.117022518
04/23/2023 17:08:00,1682240922,7.050117502
04/23/2023 17:10:00,1682241042,6.933448891
04/23/2023 17:12:00,1682241162,6.983449724
04/23/2023 17:14:00,1682241282,6.917012517
04/23/2023 17:16:00,1682241402,7.1
04/23/2023 17:18:00,1682241522,7.033333333
04/23/2023 17:20:00,1682241642,7.3
04/23/2023 17:22:00,1682241762,7.166547224
04/23/2023 17:24:00,1682241882,6.966666667
04/23/2023 17:26:00,1682242002,7.266666667
04/23/2023 17:28:00,1682242122,7.25
04/23/2023 17:30:00,1682242242,6.983682517
04/23/2023 17:32:00,1682242362,7.016783613
04/23/2023 17:34:00,1682242482,6.968292602
04/23/2023 17:36:00,1682242602,7.483333333
04/23/2023 17:38:00,1682242722,7.116548058
04/23/2023 17:40:00,1682242842,7.017719325
04/23/2023 17:42:00,1682242962,7.108886108
04/23/2023 17:44:00,1682243082,6.998950157
04/23/2023 17:46:00,1682243202,7.183213613
04/23/2023 17:48:00,1682243322,7.116666667
04/23/2023 17:50:00,1682243442,7.183453058
04/23/2023 17:52:00,1682243562,7.38321028
04/23/2023 17:54:00,1682243682,7.033333333
04/23/2023 17:56:00,1682243802,7.216426119
04/23/2023 17:58:00,1682243922,7.149285071
04/23/2023 18:00:00,1682244042,7.050117502
04/23/2023 18:02:00,1682244162,7.55
04/23/2023 18:04:00,1682244282,7.066666667
04/23/2023 18:06:00,1682244402,7.25
04/23/2023 18:08:00,1682244522,7.183213613
04/23/2023 18:10:00,1682244642,7.25
04/23/2023 18:12:00,1682244762,7.15
04/23/2023 18:14:00,1682244882,7.066666667
04/23/2023 18:16:00,1682245002,7.250120835
04/23/2023 18:18:00,1682245122,7.183453058
04/23/2023 18:20:00,1682245242,7.116666667
04/23/2023 18:22:00,1682245362,7.2
04/23/2023 18:24:00,1682245482,7.1
04/23/2023 18:26:00,1682245602,7.266545558
04/23/2023 18:28:00,1682245722,7.216786946
04/23/2023 18:30:00,1682245842,7.116548058
04/23/2023 18:32:00,1682245962,7.183333333
04/23/2023 18:34:00,1682246082,7.1
04/23/2023 18:36:00,1682246202,7.284790291
04/23/2023 18:38:00,1682246322,7.2
04/23/2023 18:40:00,1682246442,7.115243618
04/23/2023 18:42:00,1682246562,7.233333333
04/23/2023 18:44:00,1682246682,7.1
04/23/2023 18:46:00,1682246802,7.283333333
04/23/2023 18:48:00,1682246922,7.21714781
