date,timestamp,value
04/23/2023 14:48:00,1682232522,87.95
04/23/2023 14:50:00,1682232642,103.4350573
04/23/2023 14:52:00,1682232762,84.36666667
04/23/2023 14:54:00,1682232882,109.9833333
04/23/2023 14:56:00,1682233002,92.05
04/23/2023 14:58:00,1682233122,108.0833333
04/23/2023 15:00:00,1682233242,104.8815853
04/23/2023 15:02:00,1682233362,109.0981817
04/23/2023 15:04:00,1682233482,82.81666667
04/23/2023 15:06:00,1682233602,96.65
04/23/2023 15:08:00,1682233722,102.35
04/23/2023 15:10:00,1682233842,119.9766647
04/23/2023 15:12:00,1682233962,145.0666667
04/23/2023 15:14:00,1682234082,96.9317178
04/23/2023 15:16:00,1682234202,91.66513891
04/23/2023 15:18:00,1682234322,77.26795447
04/23/2023 15:20:00,1682234442,119.1686528
04/23/2023 15:22:00,1682234562,117.9166667
04/23/2023 15:24:00,1682234682,105.7
04/23/2023 15:26:00,1682234802,100.9183486
04/23/2023 15:28:00,1682234922,107.3840049
04/23/2023 15:30:00,1682235042,124.9479175
04/23/2023 15:32:00,1682235162,145.3190887
04/23/2023 15:34:00,1682235282,96.43333333
04/23/2023 15:36:00,1682235402,131.1434428
04/23/2023 15:38:00,1682235522,113.5166667
04/23/2023 15:40:00,1682235642,118.3
04/23/2023 15:42:00,1682235762,104.05
04/23/2023 15:44:00,1682235882,119.2019867
04/23/2023 15:46:00,1682236002,122.6377362
04/23/2023 15:48:00,1682236122,108.95
04/23/2023 15:50:00,1682236242,114.4576305
04/23/2023 15:52:00,1682236362,93.44844253
04/23/2023 15:54:00,1682236482,110.75
04/23/2023 15:56:00,1682236602,97.51341622
04/23/2023 15:58:00,1682236722,102.6350439
04/23/2023 16:00:00,1682236842,129.302155
04/23/2023 16:02:00,1682236962,130.2333333
04/23/2023 16:04:00,1682237082,108.0481992
04/23/2023 16:06:00,1682237202,116.3182288
04/23/2023 16:08:00,1682237322,102.7833333
04/23/2023 16:10:00,1682237442,120.7020117
04/23/2023 16:12:00,1682237562,83.31666667
04/23/2023 16:14:00,1682237682,99.41666667
04/23/2023 16:16:00,1682237802,114.2333333
04/23/2023 16:18:00,1682237922,90
04/23/2023 16:20:00,1682238042,87.76666667
04/23/2023 16:22:00,1682238162,94
04/23/2023 16:24:00,1682238282,96.39839336
04/23/2023 16:26:00,1682238402,108.9166667
04/23/2023 16:28:00,1682238522,79.08465141
04/23/2023 16:30:00,1682238642,115.1333333
04/23/2023 16:32:00,1682238762,101.0166667
04/23/2023 16:34:00,1682238882,95.08333333
04/23/2023 16:36:00,1682239002,88.24117588
04/23/2023 16:38:00,1682239122,78.76575315
04/23/2023 16:40:00,1682239242,133.8877963
04/23/2023 16:42:00,1682239362,94.95
04/23/2023 16:44:00,1682239482,122.7347749
04/23/2023 16:46:00,1682239602,91.4181903
04/23/2023 16:48:00,1682239722,70.43215946
04/23/2023 16:50:00,1682239842,123.6166667
04/23/2023 16:52:00,1682239962,91.21666667
04/23/2023 16:54:00,1682240082,101.2666667
04/23/2023 16:56:00,1682240202,95.03174947
04/23/2023 16:58:00,1682240322,126.7333333
04/23/2023 17:00:00,1682240442,126.7706563
04/23/2023 17:02:00,1682240562,97.73496225
04/23/2023 17:04:00,1682240682,110.7833333
04/23/2023 17:06:00,1682240802,122.9894828
04/23/2023 17:08:00,1682240922,97.2682878
04/23/2023 17:10:00,1682241042,111.6351939
04/23/2023 17:12:00,1682241162,87.6681278
04/23/2023 17:14:00,1682241282,92.57129523
04/23/2023 17:16:00,1682241402,76.7
04/23/2023 17:18:00,1682241522,112.5166667
04/23/2023 17:20:00,1682241642,120.6166667
04/23/2023 17:22:00,1682241762,111.0148164
04/23/2023 17:24:00,1682241882,116.1833333
04/23/2023 17:26:00,1682242002,98.13333333
04/23/2023 17:28:00,1682242122,112.8333333
04/23/2023 17:30:00,1682242242,141.6237479
04/23/2023 17:32:00,1682242362,109.1018184
04/23/2023 17:34:00,1682242482,105.0911879
04/23/2023 17:36:00,1682242602,97.83333333
04/23/2023 17:38:00,1682242722,102.7649539
04/23/2023 17:40:00,1682242842,111.6000733
04/23/2023 17:42:00,1682242962,100.3921569
04/23/2023 17:44:00,1682243082,96.96878802
04/23/2023 17:46:00,1682243202,94.59842336
04/23/2023 17:48:00,1682243322,78.31666667
04/23/2023 17:50:00,1682243442,97.88496475
04/23/2023 17:52:00,1682243562,95.41507642
04/23/2023 17:54:00,1682243682,98.73333333
04/23/2023 17:56:00,1682243802,101.5466151
04/23/2023 17:58:00,1682243922,100.956571
04/23/2023 18:00:00,1682244042,114.1185686
04/23/2023 18:02:00,1682244162,85.63333333
04/23/2023 18:04:00,1682244282,95.93333333
04/23/2023 18:06:00,1682244402,98.18333333
04/23/2023 18:08:00,1682244522,110.2481625
04/23/2023 18:10:00,1682244642,127.3333333
04/23/2023 18:12:00,1682244762,107.1666667
04/23/2023 18:14:00,1682244882,68.56666667
04/23/2023 18:16:00,1682245002,100.1683361
04/23/2023 18:18:00,1682245122,82.95138252
04/23/2023 18:20:00,1682245242,105.5333333
04/23/2023 18:22:00,1682245362,104.35
04/23/2023 18:24:00,1682245482,92.41666667
04/23/2023 18:26:00,1682245602,77.09871502
04/23/2023 18:28:00,1682245722,90.33483891
04/23/2023 18:30:00,1682245842,109.1648473
04/23/2023 18:32:00,1682245962,92.26666667
04/23/2023 18:34:00,1682246082,85.43333333
04/23/2023 18:36:00,1682246202,102.0870841
04/23/2023 18:38:00,1682246322,80.68333333
04/23/2023 18:40:00,1682246442,90.8651603
04/23/2023 18:42:00,1682246562,87.45
04/23/2023 18:44:00,1682246682,88.36666667
04/23/2023 18:46:00,1682246802,77.23333333
04/23/2023 18:48:00,1682246922,86.78911927
