date,timestamp,value
04/23/2023 16:44:00,1682239482,11.87002984
04/23/2023 16:46:00,1682239602,13.56689278
04/23/2023 16:48:00,1682239722,12.04979917
04/23/2023 16:50:00,1682239842,12.48333333
04/23/2023 16:52:00,1682239962,12.2
04/23/2023 16:54:00,1682240082,12.38333333
04/23/2023 16:56:00,1682240202,13.16644723
04/23/2023 16:58:00,1682240322,11.53333333
04/23/2023 17:00:00,1682240442,9.882345099
04/23/2023 17:02:00,1682240562,8.833480558
04/23/2023 17:04:00,1682240682,8.8
04/23/2023 17:06:00,1682240802,8.11707252
04/23/2023 17:08:00,1682240922,7.650127502
04/23/2023 17:10:00,1682241042,7.86679778
04/23/2023 17:12:00,1682241162,4.566742779
04/23/2023 17:14:00,1682241282,4.200210011
04/23/2023 17:16:00,1682241402,4.633333333
04/23/2023 17:18:00,1682241522,5.3
04/23/2023 17:20:00,1682241642,6.45
04/23/2023 17:22:00,1682241762,3.549940834
04/23/2023 17:24:00,1682241882,3.416666667
04/23/2023 17:26:00,1682242002,3.416666667
04/23/2023 17:28:00,1682242122,3.316666667
04/23/2023 17:30:00,1682242242,3.200160008
04/23/2023 17:32:00,1682242362,3.116718612
04/23/2023 17:34:00,1682242482,3.134064615
04/23/2023 17:36:00,1682242602,3.25
04/23/2023 17:38:00,1682242722,5.599906668
04/23/2023 17:40:00,1682242842,3.217149239
04/23/2023 17:42:00,1682242962,3.204005006
04/23/2023 17:44:00,1682243082,1.63308837
04/23/2023 17:46:00,1682243202,3.31661139
04/23/2023 17:48:00,1682243322,3.283333333
04/23/2023 17:50:00,1682243442,3.100051668
04/23/2023 17:52:00,1682243562,3.199946668
04/23/2023 17:54:00,1682243682,3.3
04/23/2023 17:56:00,1682243802,3.299890004
04/23/2023 17:58:00,1682243922,1.216545012
04/23/2023 18:00:00,1682244042,1.183353056
04/23/2023 18:02:00,1682244162,2.35
04/23/2023 18:04:00,1682244282,3.466666667
04/23/2023 18:06:00,1682244402,3.383333333
04/23/2023 18:08:00,1682244522,3.283278612
04/23/2023 18:10:00,1682244642,3.2
04/23/2023 18:12:00,1682244762,3.216666667
04/23/2023 18:14:00,1682244882,2.9
04/23/2023 18:16:00,1682245002,1.216686945
04/23/2023 18:18:00,1682245122,1.20002
04/23/2023 18:20:00,1682245242,5.466666667
04/23/2023 18:22:00,1682245362,1.6
04/23/2023 18:24:00,1682245482,1.216666667
04/23/2023 18:26:00,1682245602,1.183313611
04/23/2023 18:28:00,1682245722,1.20002
04/23/2023 18:30:00,1682245842,1.19998
04/23/2023 18:32:00,1682245962,1.2
04/23/2023 18:34:00,1682246082,1.183333333
04/23/2023 18:36:00,1682246202,1.200240048
04/23/2023 18:38:00,1682246322,1.183333333
04/23/2023 18:40:00,1682246442,1.183096714
04/23/2023 18:42:00,1682246562,1.2
04/23/2023 18:44:00,1682246682,1.2
04/23/2023 18:46:00,1682246802,1.2
04/23/2023 18:48:00,1682246922,1.183412227
