timestamp,value
1682234202,0.0
1682234322,0.0
1682234442,0.0
1682234562,0.0
1682234682,0.0
1682234802,0.0
1682234922,0.003801204
1682235042,0.0
1682235162,0.112885215
1682235282,0.165233333
1682235402,0.143809476
1682235522,0.06595
1682235642,0.00195
1682235762,0.1096
1682235882,0.14781913
1682236002,0.064293571
1682236122,0.06405
1682236242,0.005000333
1682236362,0.102381627
1682236482,0.13245
1682236602,0.124695843
1682236722,0.053834231
1682236842,0.180036334
1682236962,0.117383333
1682237082,0.050299162
1682237202,0.087209496
1682237322,0.07145
1682237442,0.071317855
1682237562,0.071383333
1682237682,0.062516667
1682237802,0.056733333
1682237922,0.0023
1682238042,0.081766667
1682238162,0.135366667
1682238282,0.000816653
1682238402,0.093633333
1682238522,0.054867581
1682238642,0.11275
1682238762,0.09325
1682238882,0.073166667
1682239002,0.151951472
1682239122,0.177152097
1682239242,0.0
1682239362,0.0006
1682239482,0.121551106
1682239602,0.070667844
1682239722,0.102064966
1682239842,0.0548
1682239962,0.001083333
1682240082,0.086933333
1682240202,0.123147948
1682240322,0.012283333
1682240442,0.079042096
1682240562,0.105035084
1682240682,0.0
1682240802,0.098304915
1682240922,0.006133436
1682241042,0.069101152
1682241162,0.030333839
1682241282,0.08080404
1682241402,0.102716667
1682241522,0.00035
1682241642,0.015333333
1682241762,0.0
1682241882,0.0
1682242002,0.000433333
