timestamp,value
1682234202,0.077348711
1682234322,0.062734379
1682234442,0.111485191
1682234562,0.178816667
1682234682,0.10605
1682234802,0.093968233
1682234922,0.109267935
1682235042,0.210396493
1682235162,0.149852498
1682235282,0.108183333
1682235402,0.148725897
1682235522,0.10985
1682235642,0.114483333
1682235762,0.131183333
1682235882,0.222853714
1682236002,0.185131487
1682236122,0.1578
1682236242,0.112807521
1682236362,0.112048133
1682236482,0.136066667
1682236602,0.086813773
1682236722,0.099918332
1682236842,0.130152169
1682236962,0.124916667
1682237082,0.114981417
1682237202,0.10573172
1682237322,0.108233333
1682237442,0.166352773
1682237562,0.09175
1682237682,0.096533333
1682237802,0.119033333
1682237922,0.087783333
1682238042,0.107766667
1682238162,0.123883333
1682238282,0.117931368
1682238402,0.092083333
1682238522,0.078651311
1682238642,0.1384
1682238762,0.171983333
1682238882,0.11605
1682239002,0.144585541
1682239122,0.106071214
1682239242,0.155038501
1682239362,0.107883333
1682239482,0.229798443
1682239602,0.091151519
1682239722,0.158330694
1682239842,0.152116667
1682239962,0.119333333
1682240082,0.227216667
1682240202,0.180480325
1682240322,0.12365
1682240442,0.145752091
1682240562,0.124652078
1682240682,0.121866667
1682240802,0.147557378
1682240922,0.13478558
1682241042,0.096618277
1682241162,0.070551176
1682241282,0.09273797
1682241402,0.075116667
1682241522,0.101216667
1682241642,0.11385
1682241762,0.089415176
1682241882,0.107333333
1682242002,0.093716667
