timestamp,value
1682234202,91.66513891
1682234322,77.26795447
1682234442,119.1686528
1682234562,117.9166667
1682234682,105.7
1682234802,100.9183486
1682234922,107.3840049
1682235042,124.9479175
1682235162,145.3190887
1682235282,96.43333333
1682235402,131.1434428
1682235522,113.5166667
1682235642,118.3
1682235762,104.05
1682235882,119.2019867
1682236002,122.6377362
1682236122,108.95
1682236242,114.4576305
1682236362,93.44844253
1682236482,110.75
1682236602,97.51341622
1682236722,102.6350439
1682236842,129.302155
1682236962,130.2333333
1682237082,108.0481992
1682237202,116.3182288
1682237322,102.7833333
1682237442,120.7020117
1682237562,83.31666667
1682237682,99.41666667
1682237802,114.2333333
1682237922,90.0
1682238042,87.76666667
1682238162,94.0
1682238282,96.39839336
1682238402,108.9166667
1682238522,79.08465141
1682238642,115.1333333
1682238762,101.0166667
1682238882,95.08333333
1682239002,88.24117588
1682239122,78.76575315
1682239242,133.8877963
1682239362,94.95
1682239482,122.7347749
1682239602,91.4181903
1682239722,70.43215946
1682239842,123.6166667
1682239962,91.21666667
1682240082,101.2666667
1682240202,95.03174947
1682240322,126.7333333
1682240442,126.7706563
1682240562,97.73496225
1682240682,110.7833333
1682240802,122.9894828
1682240922,97.2682878
1682241042,111.6351939
1682241162,87.6681278
1682241282,92.57129523
1682241402,76.7
1682241522,112.5166667
1682241642,120.6166667
1682241762,111.0148164
1682241882,116.1833333
1682242002,98.13333333
