timestamp,value
1682234202,0.0
1682234322,0.0
1682234442,0.0
1682234562,0.001933333333333
1682234682,0.0
1682234802,0.0
1682234922,0.0
1682235042,0.0
1682235162,0.0030000500008325
1682235282,0.0021833333333328
1682235402,0.0018165758378734
1682235522,0.0020999999999996
1682235642,0.0
1682235762,0.002066666666667
1682235882,0.0
1682236002,0.002283105022832
1682236122,0.0
1682236242,0.0025335022334829
1682236362,0.0023832936117736
1682236482,0.0020166666666663
1682236602,0.0018666044465178
1682236722,0.0021667027783795
1682236842,0.0022500375006267
1682236962,0.0023000000000005
1682237082,0.0
1682237202,0.0019005701710518
1682237322,8.33333333332e-05
1682237442,0.0020833680561342
1682237562,0.0018833333333323
1682237682,0.0017500000000003
1682237802,0.0022333333333335
1682237922,0.0018333333333335
1682238042,9.99999999995e-05
1682238162,0.0024499999999989
1682238282,0.0003166613889769
1682238402,0.0016833333333333
1682238522,0.0016333605560085
1682238642,0.001800000000001
1682238762,0.0017999999999991
1682238882,0.0
1682239002,0.0029497050294973
1682239122,0.0024838300993532
1682239242,0.0023667455581861
1682239362,0.0020166666666663
1682239482,0.0019338812663585
1682239602,0.0
1682239722,0.0
1682239842,0.0
1682239962,0.0016499999999988
1682240082,0.0
1682240202,0.0
1682240322,0.0
1682240442,0.0017498250174985
1682240562,0.0
1682240682,0.0
1682240802,0.0
1682240922,0.0
1682241042,0.001316688611476
1682241162,0.0
1682241282,0.0
1682241402,0.0
1682241522,0.0027166666666668
1682241642,0.0
1682241762,0.0
1682241882,0.0
1682242002,0.0
