timestamp,value
1682234202,12.61645639
1682234322,12.56687611
1682234442,12.56687611
1682234562,12.56666667
1682234682,15.46666667
1682234802,21.40035667
1682234922,19.72291226
1682235042,22.39962667
1682235162,27.43379056
1682235282,30.15
1682235402,31.18177424
1682235522,28.91666667
1682235642,29.55
1682235762,30.16666667
1682235882,28.71714529
1682236002,29.19708029
1682236122,27.21666667
1682236242,27.50183346
1682236362,28.0661989
1682236482,27.98333333
1682236602,30.94896837
1682236722,29.26715445
1682236842,29.53382556
1682236962,30.38333333
1682237082,28.46619223
1682237202,29.52552432
1682237322,27.6
1682237442,26.50044167
1682237562,27.8
1682237682,28.83333333
1682237802,30.83333333
1682237922,28.93333333
1682238042,25.26666667
1682238162,25.76666667
1682238282,26.43289279
1682238402,28.31666667
1682238522,26.41710695
1682238642,26.91666667
1682238762,26.3
1682238882,24.23333333
1682239002,25.13082025
1682239122,23.98813096
1682239242,24.03413447
1682239362,23.58333333
1682239482,23.42330327
1682239602,25.15041917
1682239722,23.63293945
1682239842,24.16666667
1682239962,23.78333333
1682240082,24.0
1682240202,25.03291612
1682240322,23.5
1682240442,22.01446522
1682240562,20.98368306
1682240682,21.05
1682240802,20.38435255
1682240922,19.86699778
1682241042,20.06700112
1682241162,16.78361306
1682241282,16.40082004
1682241402,16.9
1682241522,17.56666667
1682241642,18.73333333
1682241762,15.84973584
1682241882,15.71666667
1682242002,15.73333333
